64,4,137,305.31830191612244
64,8,189,12.573626279830933
64,16,186,3.7835023403167725
64,32,105,3.8952109813690186
128,4,169,491.4522542953491
128,8,167,27.129139184951782
128,16,111,5.196356296539307
128,32,107,4.48201847076416
256,4,112,782.649425983429
256,8,109,72.45378804206848
256,16,107,8.228291273117065
256,32,170,7.637246608734131
